timestamp|event_type|attempt_number|global_index|question_uid
2026-03-20 10:40:13|RESTART||86|ee619717-6916-467b-b446-7a3b0f8dadea
2026-03-20 10:41:10|QUESTION_SENT||86|ee619717-6916-467b-b446-7a3b0f8dadea
2026-03-20 10:42:39|JSON_VERIFIED||86|ee619717-6916-467b-b446-7a3b0f8dadea
2026-03-20 10:42:39|QUESTION|1|86|ee619717-6916-467b-b446-7a3b0f8dadea
2026-03-20 10:42:39|JSON_SAVED||86|ee619717-6916-467b-b446-7a3b0f8dadea
2026-03-20 10:42:39|QUESTION_ADVANCE||87|5ee0de7c-2f8e-4367-8ed4-1d94bc49328a
2026-03-20 10:43:23|QUESTION_SENT||87|5ee0de7c-2f8e-4367-8ed4-1d94bc49328a
2026-03-20 10:44:47|JSON_VERIFIED||87|5ee0de7c-2f8e-4367-8ed4-1d94bc49328a
2026-03-20 10:44:47|QUESTION|2|87|5ee0de7c-2f8e-4367-8ed4-1d94bc49328a
2026-03-20 10:44:47|JSON_SAVED||87|5ee0de7c-2f8e-4367-8ed4-1d94bc49328a
2026-03-20 10:44:47|QUESTION_ADVANCE||88|da4d1815-c446-4111-837a-369b2be5af87
2026-03-20 10:45:30|QUESTION_SENT||88|da4d1815-c446-4111-837a-369b2be5af87
2026-03-20 10:46:52|JSON_VERIFIED||88|da4d1815-c446-4111-837a-369b2be5af87
2026-03-20 10:46:52|QUESTION|3|88|da4d1815-c446-4111-837a-369b2be5af87
2026-03-20 10:46:52|JSON_SAVED||88|da4d1815-c446-4111-837a-369b2be5af87
2026-03-20 10:46:52|QUESTION_ADVANCE||89|d3cf3445-ba6b-4896-8e75-395610f5f4be
2026-03-20 10:47:36|QUESTION_SENT||89|d3cf3445-ba6b-4896-8e75-395610f5f4be
2026-03-20 10:48:57|JSON_VERIFIED||89|d3cf3445-ba6b-4896-8e75-395610f5f4be
2026-03-20 10:48:57|QUESTION|4|89|d3cf3445-ba6b-4896-8e75-395610f5f4be
2026-03-20 10:48:57|JSON_SAVED||89|d3cf3445-ba6b-4896-8e75-395610f5f4be
2026-03-20 10:48:57|QUESTION_ADVANCE||90|e4bd4406-487b-47db-9329-b7b0db16a04a
2026-03-20 10:49:41|QUESTION_SENT||90|e4bd4406-487b-47db-9329-b7b0db16a04a
2026-03-20 10:51:01|JSON_VERIFIED||90|e4bd4406-487b-47db-9329-b7b0db16a04a
2026-03-20 10:51:01|QUESTION|5|90|e4bd4406-487b-47db-9329-b7b0db16a04a
2026-03-20 10:51:01|JSON_SAVED||90|e4bd4406-487b-47db-9329-b7b0db16a04a
2026-03-20 10:51:01|QUESTION_ADVANCE||91|262edd0e-fd30-4be4-ba53-b2028fb48bf3
2026-03-20 10:51:46|QUESTION_SENT||91|262edd0e-fd30-4be4-ba53-b2028fb48bf3
2026-03-20 10:53:06|JSON_VERIFIED||91|262edd0e-fd30-4be4-ba53-b2028fb48bf3
2026-03-20 10:53:06|QUESTION|6|91|262edd0e-fd30-4be4-ba53-b2028fb48bf3
2026-03-20 10:53:06|JSON_SAVED||91|262edd0e-fd30-4be4-ba53-b2028fb48bf3
2026-03-20 10:53:06|QUESTION_ADVANCE||92|ce8cb8d7-e5f3-4708-9a58-cab7ccc2f160
2026-03-20 10:53:51|QUESTION_SENT||92|ce8cb8d7-e5f3-4708-9a58-cab7ccc2f160
2026-03-20 10:55:11|JSON_VERIFIED||92|ce8cb8d7-e5f3-4708-9a58-cab7ccc2f160
2026-03-20 10:55:11|QUESTION|7|92|ce8cb8d7-e5f3-4708-9a58-cab7ccc2f160
2026-03-20 10:55:11|JSON_SAVED||92|ce8cb8d7-e5f3-4708-9a58-cab7ccc2f160
2026-03-20 10:55:11|QUESTION_ADVANCE||93|6c10502b-d178-4598-8c4e-07d18c367126
2026-03-20 10:55:56|QUESTION_SENT||93|6c10502b-d178-4598-8c4e-07d18c367126
2026-03-20 10:57:16|JSON_VERIFIED||93|6c10502b-d178-4598-8c4e-07d18c367126
2026-03-20 10:57:16|QUESTION|8|93|6c10502b-d178-4598-8c4e-07d18c367126
2026-03-20 10:57:16|JSON_SAVED||93|6c10502b-d178-4598-8c4e-07d18c367126
2026-03-20 10:57:16|QUESTION_ADVANCE||94|5df5c88f-4a89-4eb7-ac3f-b527311abfeb
2026-03-20 10:58:01|QUESTION_SENT||94|5df5c88f-4a89-4eb7-ac3f-b527311abfeb
2026-03-20 10:59:21|JSON_VERIFIED||94|5df5c88f-4a89-4eb7-ac3f-b527311abfeb
2026-03-20 10:59:21|QUESTION|9|94|5df5c88f-4a89-4eb7-ac3f-b527311abfeb
2026-03-20 10:59:21|JSON_SAVED||94|5df5c88f-4a89-4eb7-ac3f-b527311abfeb
2026-03-20 10:59:21|QUESTION_ADVANCE||95|3923d3ea-e050-4a4b-8c39-d5e38908cb88
2026-03-20 11:00:05|QUESTION_SENT||95|3923d3ea-e050-4a4b-8c39-d5e38908cb88
2026-03-20 11:02:02|QUESTION_SENT||95|3923d3ea-e050-4a4b-8c39-d5e38908cb88
2026-03-20 11:03:30|JSON_VERIFIED||95|3923d3ea-e050-4a4b-8c39-d5e38908cb88
2026-03-20 11:03:30|QUESTION|10|95|3923d3ea-e050-4a4b-8c39-d5e38908cb88
2026-03-20 11:03:30|JSON_SAVED||95|3923d3ea-e050-4a4b-8c39-d5e38908cb88
2026-03-20 11:03:30|QUESTION_ADVANCE||96|f631dbbd-5a28-4a15-86a9-44b7f5789f76
2026-03-20 11:12:03|QUESTION_SENT||96|f631dbbd-5a28-4a15-86a9-44b7f5789f76
2026-03-20 11:13:25|JSON_VERIFIED||96|f631dbbd-5a28-4a15-86a9-44b7f5789f76
2026-03-20 11:13:25|QUESTION|11|96|f631dbbd-5a28-4a15-86a9-44b7f5789f76
2026-03-20 11:13:25|JSON_SAVED||96|f631dbbd-5a28-4a15-86a9-44b7f5789f76
2026-03-20 11:13:25|QUESTION_ADVANCE||97|40a7b3ea-3274-47f3-9d03-8d853a778e93
2026-03-20 11:14:00|QUESTION_SENT||97|40a7b3ea-3274-47f3-9d03-8d853a778e93
2026-03-20 11:15:03|JSON_VERIFIED||97|40a7b3ea-3274-47f3-9d03-8d853a778e93
2026-03-20 11:15:03|QUESTION|12|97|40a7b3ea-3274-47f3-9d03-8d853a778e93
2026-03-20 11:15:03|JSON_SAVED||97|40a7b3ea-3274-47f3-9d03-8d853a778e93
2026-03-20 11:15:04|QUESTION_ADVANCE||98|b59b0ee4-3aee-4f03-9589-480be7ab5666
2026-03-20 11:15:47|QUESTION_SENT||98|b59b0ee4-3aee-4f03-9589-480be7ab5666
2026-03-20 11:16:56|JSON_VERIFIED||98|b59b0ee4-3aee-4f03-9589-480be7ab5666
2026-03-20 11:16:56|QUESTION|13|98|b59b0ee4-3aee-4f03-9589-480be7ab5666
2026-03-20 11:16:56|JSON_SAVED||98|b59b0ee4-3aee-4f03-9589-480be7ab5666
2026-03-20 11:16:56|QUESTION_ADVANCE||99|568a42f8-3260-4be6-859d-d5ac7762909e
2026-03-20 11:17:31|QUESTION_SENT||99|568a42f8-3260-4be6-859d-d5ac7762909e
