timestamp|event_type|attempt_number|global_index|question_uid
2026-03-18 22:14:10|RESTART||601|79cab366-aa07-4e02-bd2c-dc32ec2700d8
2026-03-18 22:15:00|QUESTION_SENT||601|79cab366-aa07-4e02-bd2c-dc32ec2700d8
2026-03-18 22:19:56|JSON_VERIFIED||601|79cab366-aa07-4e02-bd2c-dc32ec2700d8
2026-03-18 22:19:56|QUESTION|1|601|79cab366-aa07-4e02-bd2c-dc32ec2700d8
2026-03-18 22:19:56|JSON_SAVED||601|79cab366-aa07-4e02-bd2c-dc32ec2700d8
2026-03-18 22:19:56|QUESTION_ADVANCE||602|6557d156-8bb6-4169-acd6-d779da48915d
2026-03-18 22:20:14|QUESTION_SENT||602|6557d156-8bb6-4169-acd6-d779da48915d
2026-03-18 22:25:09|JSON_VERIFIED||602|6557d156-8bb6-4169-acd6-d779da48915d
2026-03-18 22:25:09|QUESTION|2|602|6557d156-8bb6-4169-acd6-d779da48915d
2026-03-18 22:25:09|JSON_SAVED||602|6557d156-8bb6-4169-acd6-d779da48915d
2026-03-18 22:25:09|QUESTION_ADVANCE||603|8bcf3f3f-8bff-4846-af27-ffed3f7f6b5f
2026-03-18 22:25:27|QUESTION_SENT||603|8bcf3f3f-8bff-4846-af27-ffed3f7f6b5f
2026-03-18 22:30:22|JSON_VERIFIED||603|8bcf3f3f-8bff-4846-af27-ffed3f7f6b5f
2026-03-18 22:30:22|QUESTION|3|603|8bcf3f3f-8bff-4846-af27-ffed3f7f6b5f
2026-03-18 22:30:22|JSON_SAVED||603|8bcf3f3f-8bff-4846-af27-ffed3f7f6b5f
2026-03-18 22:30:22|QUESTION_ADVANCE||604|41713048-d1a8-4a8a-ba87-6b111f5383ee
2026-03-18 22:30:39|QUESTION_SENT||604|41713048-d1a8-4a8a-ba87-6b111f5383ee
2026-03-18 22:35:33|JSON_VERIFIED||604|41713048-d1a8-4a8a-ba87-6b111f5383ee
2026-03-18 22:35:33|QUESTION|4|604|41713048-d1a8-4a8a-ba87-6b111f5383ee
2026-03-18 22:35:33|JSON_SAVED||604|41713048-d1a8-4a8a-ba87-6b111f5383ee
2026-03-18 22:35:33|QUESTION_ADVANCE||605|a9314377-499f-4fd7-b22e-b7802ada0b86
2026-03-18 22:36:19|QUESTION_SENT||605|a9314377-499f-4fd7-b22e-b7802ada0b86
2026-03-18 22:41:37|JSON_VERIFIED||605|a9314377-499f-4fd7-b22e-b7802ada0b86
2026-03-18 22:41:37|QUESTION|5|605|a9314377-499f-4fd7-b22e-b7802ada0b86
2026-03-18 22:41:37|JSON_SAVED||605|a9314377-499f-4fd7-b22e-b7802ada0b86
2026-03-18 22:41:37|QUESTION_ADVANCE||606|5066a7ba-3eda-442a-91a5-e806d4151ef7
2026-03-18 22:42:05|QUESTION_SENT||606|5066a7ba-3eda-442a-91a5-e806d4151ef7
2026-03-18 22:47:12|JSON_VERIFIED||606|5066a7ba-3eda-442a-91a5-e806d4151ef7
2026-03-18 22:47:12|QUESTION|6|606|5066a7ba-3eda-442a-91a5-e806d4151ef7
2026-03-18 22:47:12|JSON_SAVED||606|5066a7ba-3eda-442a-91a5-e806d4151ef7
2026-03-18 22:47:12|QUESTION_ADVANCE||607|5e9212f1-6751-4137-9a9f-700ea4f400c4
2026-03-18 22:47:29|QUESTION_SENT||607|5e9212f1-6751-4137-9a9f-700ea4f400c4
2026-03-18 22:52:24|JSON_VERIFIED||607|5e9212f1-6751-4137-9a9f-700ea4f400c4
2026-03-18 22:52:24|QUESTION|7|607|5e9212f1-6751-4137-9a9f-700ea4f400c4
2026-03-18 22:52:24|JSON_SAVED||607|5e9212f1-6751-4137-9a9f-700ea4f400c4
2026-03-18 22:52:24|QUESTION_ADVANCE||608|f9936eac-04be-4806-8297-286059810a5b
2026-03-18 22:52:42|QUESTION_SENT||608|f9936eac-04be-4806-8297-286059810a5b
2026-03-18 22:57:37|JSON_VERIFIED||608|f9936eac-04be-4806-8297-286059810a5b
2026-03-18 22:57:37|QUESTION|8|608|f9936eac-04be-4806-8297-286059810a5b
2026-03-18 22:57:37|JSON_SAVED||608|f9936eac-04be-4806-8297-286059810a5b
2026-03-18 22:57:37|QUESTION_ADVANCE||609|84401a52-6b72-481b-88cc-a9d1d01f78f3
2026-03-18 22:57:55|QUESTION_SENT||609|84401a52-6b72-481b-88cc-a9d1d01f78f3
2026-03-18 23:02:50|JSON_VERIFIED||609|84401a52-6b72-481b-88cc-a9d1d01f78f3
2026-03-18 23:02:50|QUESTION|9|609|84401a52-6b72-481b-88cc-a9d1d01f78f3
2026-03-18 23:02:50|JSON_SAVED||609|84401a52-6b72-481b-88cc-a9d1d01f78f3
2026-03-18 23:02:50|QUESTION_ADVANCE||610|862c5957-faec-4344-a6f0-27cf3bd913ac
2026-03-18 23:02:58|STOP||610|862c5957-faec-4344-a6f0-27cf3bd913ac
2026-03-18 23:50:25|RESTART||610|862c5957-faec-4344-a6f0-27cf3bd913ac
