timestamp|event_type|attempt_number|global_index|question_uid
2026-03-20 15:19:57|RESTART||335|5f0a9ce9-056f-41c7-a3f2-ed8dc045f02f
2026-03-20 15:24:12|QUESTION_SENT||335|5f0a9ce9-056f-41c7-a3f2-ed8dc045f02f
2026-03-20 15:30:30|JSON_VERIFIED||335|5f0a9ce9-056f-41c7-a3f2-ed8dc045f02f
2026-03-20 15:30:30|QUESTION|1|335|5f0a9ce9-056f-41c7-a3f2-ed8dc045f02f
2026-03-20 15:30:30|JSON_SAVED||335|5f0a9ce9-056f-41c7-a3f2-ed8dc045f02f
2026-03-20 15:30:30|QUESTION_ADVANCE||336|4694dbf7-7dcc-4eb6-a6fe-61081ff4397a
2026-03-20 15:32:13|QUESTION_SENT||336|4694dbf7-7dcc-4eb6-a6fe-61081ff4397a
2026-03-20 15:37:36|JSON_VERIFIED||336|4694dbf7-7dcc-4eb6-a6fe-61081ff4397a
2026-03-20 15:37:36|QUESTION|2|336|4694dbf7-7dcc-4eb6-a6fe-61081ff4397a
2026-03-20 15:37:36|JSON_SAVED||336|4694dbf7-7dcc-4eb6-a6fe-61081ff4397a
2026-03-20 15:37:36|QUESTION_ADVANCE||337|aa2d70be-e91c-4e09-9fae-a9dd33eeb8a2
2026-03-20 15:39:12|STOP||337|aa2d70be-e91c-4e09-9fae-a9dd33eeb8a2
2026-03-20 16:03:28|RESTART||337|aa2d70be-e91c-4e09-9fae-a9dd33eeb8a2
2026-03-20 16:14:46|RESTART||337|aa2d70be-e91c-4e09-9fae-a9dd33eeb8a2
2026-03-20 16:20:10|RESTART||337|aa2d70be-e91c-4e09-9fae-a9dd33eeb8a2
2026-03-20 16:22:12|QUESTION_SENT||337|aa2d70be-e91c-4e09-9fae-a9dd33eeb8a2
2026-03-20 16:25:35|JSON_VERIFIED||337|aa2d70be-e91c-4e09-9fae-a9dd33eeb8a2
2026-03-20 16:25:35|QUESTION|1|337|aa2d70be-e91c-4e09-9fae-a9dd33eeb8a2
2026-03-20 16:25:35|JSON_SAVED||337|aa2d70be-e91c-4e09-9fae-a9dd33eeb8a2
2026-03-20 16:25:38|STOP||338|
