timestamp|event_type|attempt_number|global_index|question_uid
2026-03-20 15:19:48|RESTART||322|c2c2bcb0-9470-42c9-bb5b-52d90f8ffc66
2026-03-20 15:24:44|QUESTION_SENT||322|c2c2bcb0-9470-42c9-bb5b-52d90f8ffc66
2026-03-20 15:31:08|JSON_VERIFIED||322|c2c2bcb0-9470-42c9-bb5b-52d90f8ffc66
2026-03-20 15:31:08|QUESTION|1|322|c2c2bcb0-9470-42c9-bb5b-52d90f8ffc66
2026-03-20 15:31:08|JSON_SAVED||322|c2c2bcb0-9470-42c9-bb5b-52d90f8ffc66
2026-03-20 15:31:08|QUESTION_ADVANCE||323|e1d3f6cd-75bf-4979-a545-12aec1d9cba2
2026-03-20 15:32:29|QUESTION_SENT||323|e1d3f6cd-75bf-4979-a545-12aec1d9cba2
2026-03-20 15:38:12|JSON_VERIFIED||323|e1d3f6cd-75bf-4979-a545-12aec1d9cba2
2026-03-20 15:38:12|QUESTION|2|323|e1d3f6cd-75bf-4979-a545-12aec1d9cba2
2026-03-20 15:38:12|JSON_SAVED||323|e1d3f6cd-75bf-4979-a545-12aec1d9cba2
2026-03-20 15:38:12|QUESTION_ADVANCE||324|85fd2ee4-cda2-444d-810e-6a5817493cc9
2026-03-20 15:39:10|STOP||324|85fd2ee4-cda2-444d-810e-6a5817493cc9
2026-03-20 16:03:20|RESTART||324|85fd2ee4-cda2-444d-810e-6a5817493cc9
2026-03-20 16:14:37|RESTART||324|85fd2ee4-cda2-444d-810e-6a5817493cc9
2026-03-20 16:20:00|RESTART||324|85fd2ee4-cda2-444d-810e-6a5817493cc9
2026-03-20 16:21:53|QUESTION_SENT||324|85fd2ee4-cda2-444d-810e-6a5817493cc9
2026-03-20 16:24:56|JSON_VERIFIED||324|85fd2ee4-cda2-444d-810e-6a5817493cc9
2026-03-20 16:24:56|QUESTION|1|324|85fd2ee4-cda2-444d-810e-6a5817493cc9
2026-03-20 16:24:56|JSON_SAVED||324|85fd2ee4-cda2-444d-810e-6a5817493cc9
2026-03-20 16:24:56|QUESTION_ADVANCE||325|a6181728-940f-4eb3-a2b8-bda2c0741d21
2026-03-20 16:26:29|QUESTION_SENT||325|a6181728-940f-4eb3-a2b8-bda2c0741d21
2026-03-20 16:29:26|JSON_VERIFIED||325|a6181728-940f-4eb3-a2b8-bda2c0741d21
2026-03-20 16:29:26|QUESTION|2|325|a6181728-940f-4eb3-a2b8-bda2c0741d21
2026-03-20 16:29:26|JSON_SAVED||325|a6181728-940f-4eb3-a2b8-bda2c0741d21
2026-03-20 16:29:27|STOP||326|
