timestamp|event_type|attempt_number|global_index|question_uid
2026-03-19 10:36:56|RESTART||382|07614112-b07b-4d70-943a-3d3494a8d785
2026-03-19 10:37:41|QUESTION_SENT||382|07614112-b07b-4d70-943a-3d3494a8d785
2026-03-19 10:39:23|JSON_VERIFY_FAILED||382|07614112-b07b-4d70-943a-3d3494a8d785
2026-03-19 10:39:23|QUESTION|1|382|07614112-b07b-4d70-943a-3d3494a8d785
2026-03-19 10:40:03|QUESTION_SENT||382|07614112-b07b-4d70-943a-3d3494a8d785
2026-03-19 10:41:43|JSON_VERIFY_FAILED||382|07614112-b07b-4d70-943a-3d3494a8d785
2026-03-19 10:41:43|QUESTION|2|382|07614112-b07b-4d70-943a-3d3494a8d785
2026-03-19 10:42:29|QUESTION_SENT||382|07614112-b07b-4d70-943a-3d3494a8d785
2026-03-19 10:44:36|STOP||382|07614112-b07b-4d70-943a-3d3494a8d785
2026-03-19 10:47:20|RESTART||382|07614112-b07b-4d70-943a-3d3494a8d785
2026-03-19 10:47:50|QUESTION_SENT||382|07614112-b07b-4d70-943a-3d3494a8d785
2026-03-19 10:49:29|JSON_VERIFY_FAILED||382|07614112-b07b-4d70-943a-3d3494a8d785
2026-03-19 10:49:29|QUESTION|1|382|07614112-b07b-4d70-943a-3d3494a8d785
2026-03-19 10:49:53|QUESTION_SENT||382|07614112-b07b-4d70-943a-3d3494a8d785
2026-03-19 10:51:36|STOP||382|07614112-b07b-4d70-943a-3d3494a8d785
2026-03-19 10:52:20|RESTART||383|dbc8563d-3a3e-46bd-873b-4b43ba910879
2026-03-19 10:53:10|QUESTION_SENT||383|dbc8563d-3a3e-46bd-873b-4b43ba910879
2026-03-19 10:54:48|STOP||383|dbc8563d-3a3e-46bd-873b-4b43ba910879
2026-03-19 10:55:44|RESTART||384|6c5c0f1b-6e06-47c3-b61d-8a92ee1377a2
2026-03-19 10:56:06|QUESTION_SENT||384|6c5c0f1b-6e06-47c3-b61d-8a92ee1377a2
